,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cat17,cat18,cat19,cat20,cat21,cat22,cat23,cat24,cat25,cat26,cat27,cat28,cat29,cat30,cat31,cat32,cat33,cat34,cat35,cat36,cat37,cat38,cat39,cat40,cat41,cat42,cat43,cat44,cat45,cat46,cat47,cat48,cat49,cat50,cat51,cat52,cat53,cat54,cat55,cat56,cat57,cat58,cat59,cat60,cat61,cat62,cat63,cat64,cat65,cat66,cat67,cat68,cat69,cat70,cat71,cat72,cat73,cat74,cat75,cat76,cat77,cat78,cat79,cat80,cat81,cat82,cat83,cat84,cat85,cat86,cat87,cat88,cat89,cat90,cat91,cat92,cat93,cat94,cat95,cat96,cat97,cat98,cat99,cat100,cat101,cat102,cat103,cat104,cat105,cat106,cat107,cat108,cat109,cat110,cat111,cat112,cat113,cat114,cat115,cat116,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,cont11,cont12,cont13,cont14,loss
cat96,-0.0006902779964296957,0.019355993109374896,-0.00047317661416103817,-0.005749485897213735,-0.015395495302752861,-0.010790026203220343,-0.005551384412033868,-0.003349360606155337,0.018898311908817887,-0.0006582364944873141,0.00782152960974495,0.010882523918545205,0.007307424954101532,-0.009150866637401823,-0.012818974062390494,-0.00014393561735547017,-0.0009931013619925138,-0.010745619487736415,0.0022369930614249385,0.004660390240391464,-0.001678743206865605,0.0004097095633926643,0.010313591220513169,-8.682856188101371e-05,0.0017207457427189969,0.0035730343418961413,-0.018068882509166447,-0.0014600094445775833,-0.004186423643152493,-0.0016664783504798156,-0.010562401134830082,-0.06633648489945725,-0.007846508639451598,-0.0023368219281274015,-0.03634830632767352,0.0068273481081376885,-0.028087238820558594,-0.0017564298032295316,-0.005557177043845161,-0.0017572008657370092,0.0030744382798692876,-0.08493224701793906,-0.008183891164967132,-0.003879305504263517,-0.005040267668070367,-0.0020867544643146593,-0.004435950402456325,-0.03767578665727458,0.0012085900836319283,0.006934472362177274,-0.010821921134826157,-0.004315437348707794,-0.023961020385547985,-0.010693007887433159,-0.03435058330425183,-0.03406106382887213,-0.0007825084871279217,-0.005664677785567466,0.0005293378960750657,-0.0033965955964128775,-0.010436066208700589,-0.0009118701781623071,0.0014375117263947836,-0.0062741541781441605,-0.0046153054962997046,0.001886146344837141,-0.00937455145827707,-0.0041268044356349886,-0.005247633365370928,-0.00939451952493838,-0.4021395211672448,0.012315808181299917,0.009134332175231007,-0.0016191840563753478,-0.02975745499967656,-0.01348884277917604,0.0016619370415328104,-0.0009252329970245655,0.0033259247921653477,-0.009558951775542985,-0.0063436775736417155,-0.01057017930313328,0.003141377659072295,0.020960977656369343,0.0008212534527626983,-0.16070712305464266,-0.0003389234886715834,-0.24685007229285255,-0.0067525017335871625,-0.0022637649686902146,-0.021428010269750684,-0.04586654053073711,0.00039502004836158323,0.12668522857308556,0.050319539097563544,1.0,-0.10062459999819652,-0.0992774593698616,-0.10914649450485679,0.014399061171839438,0.011787136128095985,-0.0037494887857594987,-0.018128380181995446,-0.3316491232198268,0.04360019464821151,0.20941603245618043,-0.011557844170873788,-0.1010464365676958,-0.007572242102278393,-0.025172809913381933,-0.008928234115955327,0.0006506398030337653,-0.14684191438215638,-0.010433425935981658,-0.1603175410053735,-0.15197349505133811,-0.29412346944645046,0.019376828413800593,0.24515500864386944,-0.1703901370549185,-0.013708032326875294,-0.2670952854703249,-0.10007560263342606,-0.09978686526490695,-0.2991607706839977,-0.25235439844237245,-0.1659645344864819,-0.18235811104702493,-0.2292763002204791,-0.024889447175166547,-0.015567904981314261
cat97,-0.01911178720773211,0.0066509726001355305,0.022150690685696594,0.0002655221848386597,-0.0034217064747918704,0.004065019885365181,0.00555734339568113,0.005441155105366203,0.007700356279907932,-0.0014685916387286184,0.00019536047331570897,0.014836512743137582,0.0015197354070668697,0.005508930762322323,0.0011418411766232627,0.026936732896773487,0.009445598963466825,0.008418317269330873,-0.003380509906892139,0.0008008159113799203,-0.0024608375522654265,0.00023766788379305713,0.004047500291405866,0.004586314420900469,0.005787369110517819,0.0011783398458454887,-0.00227273996140101,0.004198725953702428,-0.006271455409350602,-0.003035811598445403,0.002437912060696945,-0.02336679642228107,0.0004050417691851406,-0.0010365685647975107,-0.007740338274933516,0.0014303445351557052,-0.0043742993422367545,-0.0014651891542786738,-0.0010476943988219642,0.001811457602798729,-0.0009024906897137059,-0.025107465650854588,-0.004698862966092059,0.0004390173940042174,-0.006668881124980129,0.0036494237589854207,0.0009590113929844471,-0.009536269331038166,0.0008471407757152495,-0.0002947446633795375,0.024740628863578435,-0.0030209577679525296,0.02112374653388964,0.004321479663939357,0.00028130693151874825,-0.0024568970522233927,0.004727822195828148,0.00046306792145883524,-0.0013589058508380982,-0.0024558776636042895,0.0037875483230083423,-0.001482407343969703,0.003276403299123437,-0.0019939764353024904,0.00450043713546355,0.0037735220778987422,0.000863248618646727,0.0010797616824179735,0.0010211315951609839,-0.0021768099495108723,0.0965637713703005,0.015103821302878597,-0.01504817738239966,-0.006860964110964518,-0.020242398503808684,0.01395174560320114,-0.0002005647902168987,0.004105853103158324,0.014261576003515597,-0.02099209412317917,-0.01908508781371444,-0.015940568856766524,0.012442681075067838,0.010916446623672768,0.004432565359392261,-0.02836037827798254,0.023983111275525902,-0.10337116214166614,0.004029757137380156,0.022716170926552523,-0.007489073981326803,-0.012848402715117821,-0.005848752215730622,-0.007434144010205363,0.18145966602238592,-0.10062459999819652,1.0,0.1468044673737739,-0.03073283203387819,0.007459983289293295,0.007250941137910257,0.005373881214895581,-0.004634794565300684,-0.2429899489604662,-0.2653754136605992,0.35061653768985007,0.1747490852861037,0.03496077913742034,-0.05719264023642591,0.07276722515032887,0.0017281013326199723,-0.012725251357762627,-0.09272862691069257,0.00862747558390611,0.11300221803097757,-0.3531202323101686,-0.24728505230905304,0.04526262354452341,0.030185151196726226,-0.11659353272887461,0.06248189811486287,-0.22627136290167704,-0.29272376256385996,-0.1235980756381314,-0.17209752828856067,-0.2282913642277554,-0.3274696011469248,-0.32541560856331153,-0.007533374151890046,-0.019558066919746358,-0.007030659543900429
cat98,0.019608511744355673,-0.05356627010282889,-0.0018444749700946472,-0.02470554521727713,0.010444470419600626,0.06155728148061109,-0.0068045974377441395,-0.03363944234542968,-0.044762313619174925,-0.030446124597837323,-0.04173022643280589,-0.07142474797615453,-0.034024662172589634,0.0026577920445397005,0.006800350147336786,-0.004026181543562723,-0.011684175910104752,-0.0024295105088362402,0.015063328158604467,-0.0014034457421202053,0.00039253052933307546,-0.004272849345113633,-0.02693983307873683,-0.021999142243990296,-0.016212226399187298,0.003784081622128366,0.0017243372237047572,-0.018276617070125102,-0.01262836003868989,-0.012269434684175951,-0.025761327354270034,0.0409376214346871,-0.00856554326745339,-0.0002161725729109976,0.01735046914274324,-0.012499747713608223,0.028131693158425373,0.0098352425465291,-0.020584474019791337,-0.027106024941811458,-0.02749375418710367,0.0483425942770803,-0.007892424604768895,0.03306260360547461,-0.010892498018034928,-0.0005291273070891135,0.011412982948542977,0.019712146050804284,0.012112166146049114,0.038568701156081214,0.05401949753606567,0.014539456577184954,0.05663391714979662,0.019945875507204988,0.014177522925392249,0.015739765778050967,-0.010136363144868385,-7.14618018935835e-05,-0.0029987681883221055,0.001609277639822097,0.0037077726650253887,-0.0003332826509942459,0.0017474792471669812,-0.000670007957997175,-0.00973985244988415,-0.03709928743822254,0.0039429677094207265,0.00012228407588390093,0.003127057873021213,0.005592977195095156,-0.05556283840565251,-0.012515826013797339,-0.013738987613378722,-0.0126357946600358,0.04175092613362332,0.028271316406432715,-0.011548233178955319,-0.0036798268405886653,-0.03646320914046947,0.05247137637912852,-0.00904759695163377,0.0032961146084396725,-0.005866823978753262,-0.0284789161510548,-0.00624445074643442,0.8867738969615023,-0.014864545298751329,0.17347739252518773,-0.006216001815717372,-0.0019067032326786002,0.027416817588734564,0.026179068493909864,0.0021046670702921638,-0.05665027364446612,-0.2522443876136646,-0.0992774593698616,0.1468044673737739,1.0,0.5501739610322339,-0.004722134733637877,-0.05991457356474192,-0.02986347142331465,0.00493449290843851,0.4340346353190802,-0.13980575915876836,-0.2951980781294622,0.725782598362391,0.7612718910547143,0.10265035305245661,-0.030906057730134436,-0.024294703048967747,-0.005594423174544522,0.05743379802479628,0.05492406381943342,0.7750786994911948,0.4205577296091494,0.2950290418921462,-0.003668075471070236,-0.2861400119548864,0.07251699778294994,-0.07816581426891882,0.6568461631274802,0.25260529568870943,0.3395392944784245,0.38887544711675315,0.5645145630205237,0.35949887796006263,0.3606605383100513,0.8586523426987457,0.012543379948789768,-0.016548419700952034
cat99,0.01300786780913953,-0.042953453458651224,-0.010305452101654915,-0.013020305312764416,0.006853544647423385,0.046041027686467846,-0.01415447818959883,-0.030393085587323516,-0.037326631749462984,-0.013228863636573815,-0.03174656322417922,-0.054815357376432505,-0.025319900460852862,-0.0016897245459485362,0.010067950424335392,-0.007145097776805202,-0.01220139328413578,-0.0043999887557067624,0.00019570519772437264,-0.001610385123359942,0.0026216069660263868,-0.0016589394134518814,-0.020402741689462444,-0.018454270192482494,-0.014044659625132027,0.038713293164907826,-0.0021909025693186033,-0.019011866588492753,-0.01659107928190202,-0.016120371454945586,-0.014017471783776499,0.060274743611560114,-0.009544993102455938,0.006031481779512047,0.025211457290443415,-0.013910634148105918,0.012504136656421595,0.0004772268627663575,-0.013555923525661087,-0.027301115716943037,-0.02417786762327601,0.07140203439352814,-0.010920564812376314,0.05356873996855127,-0.017918055051895303,-0.0041068596597139476,0.0097751325852864,0.028336678561181713,0.016143053313902256,0.027400768493432714,0.029073547516128114,0.021368494119782762,0.04089916860226645,0.016510181320064304,0.02079762123533419,0.023302797372297828,-0.018515529849341832,-0.0011026490314034643,-0.007646789526420185,0.0012856780599522707,0.005779377485986048,0.0026493315447881256,-0.0014326424855816658,-0.0010760133279012893,-0.0049077739369818175,-0.0357801607582537,0.0029448514361431655,0.0023459576388704206,0.006510702459733479,0.008280429081538906,-0.02793561220455196,-0.0015780009396417069,-0.013469356769061696,-0.013720775770948162,0.02960746739133109,0.014456681846273686,-0.007279308489471389,-0.0014763187042893795,-0.031149797884612113,0.04762996715077969,-0.009583134817415207,0.005922005856784954,-0.004756151455558707,-0.026776407398684227,-0.006105396422338379,0.6314643330625698,-0.017283531212335657,0.2527723321271443,-0.013122612072605386,-0.009907266608127878,0.024026292184019138,0.01873859361242589,-0.0005011992598112928,-0.044575380984637036,0.1433637109768608,-0.10914649450485679,-0.03073283203387819,0.5501739610322339,1.0,-0.005826407678755465,-0.044389239686543944,-0.026130285995644254,0.004582301394202534,0.27966014974686826,-0.22619967266850963,-0.144092269825573,0.4948196713449501,0.4913978249889782,0.07658375776761324,-0.024789848270333932,-0.011740082859599535,-0.012899468328346807,0.05009314842352394,0.04333058707388288,0.6469565635848356,0.24062283544473176,0.30560133254883326,0.029270787795968166,-0.23504508452152575,0.02083385147528207,0.00807871328011141,0.4447626863916819,0.10381344661005294,0.27703233779494385,0.35264285904370885,0.3485823461807896,0.17906844901793328,0.18437290268295947,0.6457073313479629,0.00506567068584657,-0.03430253804017802
cat100,-0.14457011117066032,0.10372398425158431,0.05715625833293333,-0.0421271169654682,-0.08032240811857733,0.03105736195727865,0.008569663833892604,-0.08338998000317384,0.1054759523310675,0.12402269303554261,0.060049171030890754,0.126841127866678,0.060165855983332975,-0.02128526075241648,0.001365384195138668,0.058942322014010194,-0.0016816297563807593,-0.014860173920266083,0.0382997717251129,0.00974506490617811,-0.008360026610186637,0.0027865536911994247,-0.011488670584044508,-0.041330429347470984,-0.017304924347870298,-0.015530518470671774,-0.01771929383963892,-0.054154688194460794,-0.020829299407922035,-0.012270970588518008,0.0012401598224950755,-0.009714745936186178,-0.001237491876763393,-0.002069994067932051,-0.009634874878788975,-0.023666787702743892,-0.04296884520711097,-0.04309567423896913,-0.01717409210603961,-0.06706437180001171,-0.0568294709091683,-0.0193086763340061,-0.035894860163026815,-0.04441823861885742,-0.0415423444121262,-0.010837287554930304,-0.011561204835026354,-0.014212663287716028,0.013603186096865512,0.04320885293997142,-0.010054324797836078,0.015193121927306444,0.06391722437704862,0.018250957447122056,0.00010994398205207764,2.494137472913635e-06,0.011835936524216625,0.005333331790580866,0.010686924094154705,0.0033044574081321195,-0.01571648245751854,-0.002631948502078775,0.005762272555405275,-0.00034541862736077174,-0.013833005510735697,-0.08528668343615484,-0.02507438944947214,-0.008175200157319047,-0.006005263198103893,-0.005986229096110812,-0.006056187392152548,0.13545502770318474,0.10721989041879935,-0.014364935027238611,0.00922353182553418,-0.013201989397562711,-0.007646223565778748,-0.0038263662512881555,0.008874657017817717,-0.008747514727556006,-0.004897896759517571,-0.05421577160709105,-0.002438495824974741,-0.0072862714676256045,0.006491862293882366,-0.007963839418666992,0.0385845999602953,-0.013853952637559817,0.007883207774894289,0.051050016958091984,-0.00690387843476354,-0.2928539371053595,0.012003038030571869,-0.0029215824087820198,0.003984283296601108,0.014399061171839438,0.007459983289293295,-0.004722134733637877,-0.005826407678755465,1.0,0.13096390803510827,-0.07571860123773089,-0.07964834024637987,-0.02551311081372925,-0.013377515866377197,0.025819096748957097,0.004272040130035001,-0.007580760975848725,-0.00557831085847516,0.004900350187195493,-0.0420437307970917,0.008855621816768055,-0.016977520808826817,0.04878948092643212,-0.004941141734641088,-0.022211301889488427,-0.025817062634530395,-0.01164598885601285,0.005881071849820675,-0.019407791030724916,0.0028896860948143858,-0.02500680990782121,-0.020116913514635112,-0.018618427545201204,-0.025836254876802286,-0.0243038950890044,-0.026121088621781006,-0.026685751593396305,-0.01435966214882915,-0.013395794825785899,0.058216523313800776
cat101,-0.18254042754524544,0.7625680170831315,0.22220633335772347,0.011613520359955103,-0.025033643065380973,-0.3528094782653427,0.12325458925643681,-0.01291778742135482,0.7520220510426427,0.7678706537512888,0.6506833065555894,0.7687805672540018,0.6285053320951649,0.17812276737342383,0.0315750397057381,0.2875045343151714,0.07361408964738718,0.019597980012044165,-0.04112172417754318,0.03739901771012643,-0.019144339760652086,0.016888308558996815,0.23985267526550158,0.030002249164917484,-0.05588923602960102,-0.1298025593811349,-0.18804547306516287,0.042267970573416344,-0.06892502639963262,-0.07202199650575447,-0.05344936332314336,-0.03745095358194106,-0.01867453933537584,-0.02467834095459741,-0.009863108692195796,0.219096518683803,-0.20044976085399868,-0.07060984180680352,-0.04348444239865468,0.027414644081674155,0.012988711732154318,-0.04585101021973897,-0.07825787837759032,-0.157002436110935,-0.07247345938757255,-0.013082752921951582,-0.026103324406598783,-0.014028024869356566,-0.11918366097458963,-0.32874139194076996,-0.043436670807212564,-0.11475549672403516,-0.15291675053946258,-0.0812260584384433,-0.010865634639306263,-0.011685720712889638,0.13879709887439937,0.02200526499590135,0.004846570097503172,0.01221454149588778,0.016038286185075728,0.004933122873310024,0.0029877443484350504,0.0078001968071914,0.0032238410626227298,-0.02199823389894165,0.01779294407617021,0.0031391405646148496,-0.009735033122126953,-0.007118649248267594,-0.006866141413041713,0.1885738178358898,-0.1409427415251897,0.005150072432727385,0.034285122234111336,0.021180843719467296,0.03497584481597503,0.0299842777297595,0.24651213839639424,-0.29385437299104794,-0.05698309630013533,-0.07134066214313468,0.011035249194176774,0.054480486975364534,0.04295000107190312,-0.05514884020707582,0.3301504793175727,-0.023364407329311512,0.11722679095744605,0.21781620337963523,-0.03440232551221816,-0.06707409596831056,0.02463700822640706,-0.03794994076606582,0.009919038808102116,0.011787136128095985,0.007250941137910257,-0.05991457356474192,-0.044389239686543944,0.13096390803510827,1.0,-0.0153445177221658,-0.06675938945083315,-0.04776344781638086,-0.015534943621897484,0.05809765820463114,-0.0283508384974809,-0.044877633158588594,-0.02645497387283389,0.01592914386564233,-0.03270257610553932,-0.007739635424823221,-0.004494478216427112,-0.28582670101742325,-0.03664726465619383,-0.04849619588108352,-0.05040459493805507,-0.0410723894707816,-0.012316197258415703,-0.004969867495262624,-0.009906382936736827,-0.07116362656111908,-0.05663669107637006,-0.028898513012049286,-0.05487165010541141,-0.07504779745406745,-0.06210542457859153,-0.06208781346385717,-0.06162166045051157,-0.017961747882987086,0.35264610553406184
cat102,-0.07760140150047767,-0.0027924725230197294,0.11519764724749008,0.002674364754387418,0.012341263420284769,-0.053025102176531835,0.05602087151549364,0.9007994110158828,-0.0033173851237402294,-0.004786066497176057,-0.016668337092619414,-0.015028348602657723,-0.018191419745837302,0.04090081925899715,0.005140522118657595,0.04390119244982523,0.0803269884636174,0.10871975638750897,0.07744986907160213,0.014449331714546624,0.05171031722047936,0.011924173345719614,-0.0037913104953687187,0.06887469531980245,-0.011586120403020357,-0.013259737659080437,-0.023709853897807595,0.09819609105625038,0.06877671674345953,0.03591843380524405,-0.003161574194192537,0.004014439879550738,0.014261061202964345,0.01594763253523096,0.005846503561461236,-0.001398905279696436,-0.02814328681766731,-0.007132600867680372,0.0014816596396875351,0.11568999338552664,0.08192508522120241,0.0011494191459084605,0.04506483902792048,-0.02010358987256939,0.07863756012029624,0.01348670977707685,0.013267158253466424,0.007626925159973079,-0.016377546521704825,-0.05207190397400549,0.012290079323807573,-0.015493708195397526,0.0005347138144323946,0.005912963100414475,0.010890220734650164,0.005162723193885296,0.019672061778734793,0.021759561531744097,0.021570449089762102,0.0364210267057435,0.06590033709059659,0.022537998926449285,0.018599405900574652,0.034243846323759916,0.5343336695366316,0.7941542836690023,0.2396685640709122,0.13320254879917123,0.15219215590159677,0.04382345621799868,0.02220447120533745,-0.025308886332386753,-0.07502068129379608,0.04047053999001736,0.007227938129117196,0.024430476019789808,0.0125940412700742,0.02040631798442593,0.1357535615626094,-0.1932604302317394,-0.017405168621665443,0.014417092738104254,-0.008115580057947604,0.02186335232892566,0.02015494834365713,-0.028569545553766524,0.12847681011301643,-0.00983316374069335,0.06388719299690895,0.1274205506223013,0.018620427499778443,0.16722465928942584,-0.024555411285710933,0.0031964245878628177,0.0014281990496266851,-0.0037494887857594987,0.005373881214895581,-0.02986347142331465,-0.026130285995644254,-0.07571860123773089,-0.0153445177221658,1.0,0.03750627655176674,-0.01255446282183368,0.018042185965326644,0.007770533677360339,-0.007271483264075654,-0.013607590464738233,-0.01202500257591146,-0.001707099956681139,0.02690072187929424,-0.009095704625790265,0.008952606695981104,-0.03844180206632711,-0.019831137082010165,-0.010280588816173254,-0.027164837990087374,0.007230333879497837,0.020539862267784724,-0.0038413414060364777,-0.006436364263784424,-0.02042157724442506,0.0027705333833065414,-0.002265299928899917,-0.018484962606115398,-0.026121708316932474,-0.002326758724497605,-0.0027278488784543437,-0.026538701422378193,0.0015797694910029047,0.0821085078145395
cat103,-0.02577680509803281,-0.08743269573863013,-0.03516662612351824,-0.24932998030409917,0.7845866910253383,-0.15961111921901755,0.03250835392463069,0.037663261993725244,-0.09685264744662529,-0.07521048840083806,-0.10906190420418337,-0.051365827135156535,0.10114272819356897,0.030573653865036077,-0.0031042573655492224,-0.026435266963933265,-0.0013920080453983814,-0.005747663858860177,-0.018788690559544775,0.004301958888071145,-0.008927001189463192,0.0016201714767370057,-0.14713246434598906,-0.05076180296785964,-0.13641414156740983,-0.113046636814553,-0.14791916274667155,-0.0465521389289555,-0.029609107251708833,-0.0408747101825781,-0.07135186841658743,-0.025529474857163954,-0.02719509645779991,-0.02079355657636942,-0.008528440382992561,0.5601368669628599,0.5213717993693019,0.661165568303919,0.38386916907298185,0.4456968228517843,0.46240121526854683,0.1741229451679481,0.3776774214885218,0.5975415317936944,0.3577268521462981,0.21194361009007573,0.16845242891885254,0.10513546032133024,-0.09622861933744672,-0.15825850956628867,-0.023909041825628363,0.018488855730189276,-0.08721692641416919,-0.03910565217239945,0.00343346293826362,0.002933029381824887,0.029902579923227812,0.00900670220514328,0.00647706808579248,1.5553870691600357e-05,0.01985038255566585,0.004815154721097548,0.002964250961351042,0.0069877704744652665,0.03267209831177969,0.02353931394483942,0.008663537602980628,0.023167550890112874,0.029348101987897023,-0.0033102878804187404,0.009337237328318279,0.002057837746064903,-0.0018680360037107322,0.05485488916948258,-0.001012790208855285,0.06163406923789111,0.02913649037499377,0.027285652247378184,0.09778526002319417,-0.10310581881376919,-0.17376183830053593,-0.005507194120477205,0.004870643137100919,0.04613873879034368,0.01705448692784495,0.013882466159177187,0.02220938158599115,0.03612566083428202,0.033459219918991374,-0.028841746009961866,-0.029683921726898092,0.0604256981298917,-0.00485234577721721,-0.0073059548432297255,-0.006749903015742915,-0.018128380181995446,-0.004634794565300684,0.00493449290843851,0.004582301394202534,-0.07964834024637987,-0.06675938945083315,0.03750627655176674,1.0,0.028996620681398872,0.00675612978221389,-0.019841803884876507,-0.004125394329193959,0.0046500119480580296,-0.0027938984031247627,0.003680222869863599,-0.20775748019578547,-0.01839906456454274,0.020627747249270634,-0.13446560778134384,0.010348551479957306,0.021913035785510696,0.03648838125965439,0.015508387519240824,-0.009854842111334557,0.026372934997797026,0.00328766620909155,0.0274898338036185,0.002824287799235118,0.024261880033264006,0.03980549287740992,0.035331545198105156,0.02355988719919542,0.024776839412611197,0.023369359105395237,-0.02020253811586153,0.15388311396444435
cat104,0.031677895356199304,-0.052549376796429556,-0.0258437271475324,-0.004734904351760297,0.032537587840695215,0.03691239171356565,-0.008817195877964104,-0.012634759469887112,-0.04557521737072197,-0.017693053234028682,-0.029065978825893776,-0.06328312449887281,-0.02343245962232851,0.009239678689360596,0.020454785530703644,-0.028453862015004588,-0.013535680938695407,0.001702601099674932,0.002578764293778287,-0.0020281626953469398,0.0006410915202142612,-0.0026542612619182998,-0.02868325543763563,-0.017764111757295656,-0.015258292226145729,-0.008028757611566047,0.027614543591840145,-0.012170264799262198,0.0031333438498804614,0.0017032550479400116,-0.003758894949169587,0.11950331413016774,0.0017633758910851974,0.0020562991594493727,0.05642854494330865,-0.016140990533502438,0.05784347921992469,0.006485196570370189,-0.0011178189104681488,-0.014812933964103062,-0.017847740989934618,0.1440063341293571,0.00952855181583467,0.020125805023528984,0.00859190036172468,0.0043817123737196866,0.00823009089040689,0.06129647178685704,0.0019137833039471208,0.013319289561824222,0.015139377800857706,0.015056095682610598,0.03139266135336447,0.016939457352037973,0.04376143348075061,0.04844803003305662,-0.01736579657578485,0.003228132926059536,-0.003090224359470498,0.0074316727073668876,0.00930120405552947,-0.001426346532063998,-0.00010548845998758553,0.00032906721332064343,0.00015225179271240353,-0.01936302707397912,0.013525925818479726,0.002193902395068218,0.0008173732260482225,0.017856177820587057,0.029923920045727834,-0.046805425588179045,0.0005260457938254652,0.004415931399959996,0.08179306382036955,0.018129792964390094,-0.007630685033867248,-0.002402932741294642,-0.03940490483220724,0.05855943069494399,0.02050400226414591,0.02922710619567133,-0.011413506282090632,-0.049132930564538935,-0.004799272126544168,0.5299607983853796,-0.03609101199445245,0.46720669076705534,-0.007406992788339924,-0.0231630401194098,0.04924481443874727,0.0828253898692585,0.0042676193960918965,-0.1745969249034452,-0.290815532092887,-0.3316491232198268,-0.2429899489604662,0.4340346353190802,0.27966014974686826,-0.02551311081372925,-0.04776344781638086,-0.01255446282183368,0.028996620681398872,1.0,0.3255325903526412,-0.7532953763790647,0.08973376565761752,0.3877892836507157,0.11284896606294934,-0.022611510394246175,-0.0035994648387152896,0.013672982285465126,0.2602555550139142,0.029828793130692657,0.3759071554512591,0.9181927248532665,0.7675815296766131,-0.13804576534169646,-0.5161783100754375,0.2984677510621781,-0.17186369905034463,0.8446301209523991,0.552285238123439,0.3641977625586321,0.7736364969314761,0.7834829121614274,0.794478075210216,0.8139092886049506,0.631631177856326,0.07151111838481448,0.03198536515539222
cat105,0.02497444134890664,-0.013904208676335881,-0.004815418764856569,-0.0020434860751753934,0.004710798855309445,0.011317645498573642,0.013744260311623919,0.019692353394841752,-0.007871689342323261,-0.006308159859327854,-0.009384693258703393,-0.018170696004879208,-0.009679101344303036,-0.008660467220468938,-0.0011564651661882062,-0.013921830893224926,-5.637481790120131e-05,-0.005218569712462247,0.018948766650397214,-0.0025575137476018662,-0.0002801078590773369,0.0007799459781147368,-0.010095876870138396,0.009816733954296839,-0.007994688792982641,-0.007693831844523806,0.01135143781412119,0.007291495349414119,0.014758534158531568,0.018292629366149907,-0.006258354503889896,-0.011202593270587702,-0.007006538710801149,-0.004232161174545492,-0.00656120850346018,-0.006312921852790661,0.014382107881891067,-0.011616517925482876,-0.0028067338302170757,0.015328505174636119,0.016901002757382277,-0.011939398145799912,0.025742440738872267,-0.010311921558784236,0.024621457238741033,-0.004214655747366705,-0.003408756059266018,-0.0010837947180391565,-0.005656254797982502,0.018036281346082254,-0.0184972347977358,0.0007692679479888014,-0.014103484147847819,0.005156595681180205,-0.0037151310993768965,-0.003864855613439783,0.016289111891165307,-0.001876770894471875,0.003411427810572456,0.0021033119988577184,0.0014012665594714956,-0.0017545559199195256,0.0008041790026591852,-0.0004367002614581546,0.0010660687384930507,0.022981337757687306,0.0018302214379227848,0.00044285713883614094,-0.005583052276172403,0.000876665285587366,0.05277456335889988,-0.04118833071194025,0.017469913689157027,0.009014223133770037,-0.08940626882227921,-0.02127212321248174,0.005444641205528647,0.0028842735708483717,0.008553539549660599,-0.000468271260340166,0.035757619772750646,0.020660695337597807,-0.03993923898972555,0.0008918449683698137,0.002769563997770771,-0.13674348971031147,-0.006774747924976545,-0.040338538530894426,0.013240050052903502,-0.004449466707095768,0.004517195611784682,0.024498890612997676,-0.0032064658841238674,0.21091970629247372,-0.09186070933702434,0.04360019464821151,-0.2653754136605992,-0.13980575915876836,-0.22619967266850963,-0.013377515866377197,-0.015534943621897484,0.018042185965326644,0.00675612978221389,0.3255325903526412,1.0,-0.33256699151465474,-0.2639267563925797,-0.045627800118252355,0.08130149415977266,-0.0959281248869572,-0.0003247932257182063,0.012188270776597447,-0.07283376248423128,-0.0010276286328455796,-0.2848048188224362,0.4171880051937092,0.11665295719592951,0.13423822873470057,0.3816840021978738,-0.05323686173782787,-0.060177935030139774,0.12368351220125096,0.4404626181776108,-0.01788867036063435,0.08528379983450775,0.14581665968283886,0.6719408764812242,0.6655517779816804,-0.1528817907926507,0.02493044158826309,0.11527333216931973
